Date,Type,Gender,weather,Path
2000-09-02 13:25:30,,,,dataset\casual_men_summer\Screenshot_20240106-234001.png
2015-01-15 21:34:00,,,,dataset\formal_men_summer\Clothes.jpeg
2010-10-16 08:41:37,,,,dataset\casual_women_winter\Screenshot_20240104-133149.png
2013-02-04 22:24:08,,,,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.56.45_c3166b43.jpg
2001-06-16 04:18:23,,,,dataset\casual_women_winter\a4f43e21-b24c-4f60-8ee7-a704116e2bd5.jpeg
2015-10-07 03:49:24,,,,dataset\casual_women_winter\#noonvibes.jpeg
2003-12-16 08:44:47,,,,dataset\formal_men_summer\15eb1aaab07383d016ecfc5077dd5735.jpg
2002-08-06 20:09:51,,,,dataset\casual_men_summer\Screenshot_20231230-171524.png
2009-11-26 20:04:58,,,,dataset\formal_men_winter\WhatsApp Image 2024-01-04 at 10.57.27_81eb125e.jpg
2014-07-30 07:57:48,,,Summer,dataset\beach_men\Style Archives.jpeg
2006-03-01 04:50:15,,,,dataset\casual_men_winter\men_s winter fashion beanie  men_s winter fashion business  men_s winter fashion 2022 business casua.jpeg
2014-08-26 16:24:00,,,,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.57.24_f598cba6.jpg
2002-06-29 14:19:43,,,,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.57.36_86d91ca9.jpg
2009-06-30 04:00:15,,,Summer,dataset\beach_men\LOOKS com SANDÁLIAS MASCULINAS_ Inspirações de Como usar no dia a dia!.jpeg
2003-08-17 21:49:22,,,,dataset\casual_women_winter\Are skinny jeans out of style 2021_.jpeg
2014-01-24 04:13:56,,,,dataset\casual_women_summer\how to make getting dressed easy - Lauren Kay Sims.jpeg
2019-06-25 13:05:37,,,,dataset\formal_men_summer\b737cac5711b2df0874dfb36a1e116e3.jpg
2014-10-08 02:18:08,,,,dataset\casual_men_winter\9c35cc87-9776-4b7b-92b5-e29ebfdee343.jpeg
2019-12-15 23:19:48,,,,dataset\formal_women_summer\Smart casual outfits for summer.jpeg
2002-06-06 16:19:36,,,,dataset\casual_women_summer\Screenshot_20240104-132034.png
2016-10-26 17:32:55,,,,dataset\formal_men_summer\Men_s Business Casual Attire Guide_ 34 Best Outfits for 2023.jpeg
2010-10-26 12:14:05,,,,dataset\casual_men_winter\men_s winter fashion 2022  men_s fashion 2023 winter  men_s european fashion winter  men_s winter.jpeg
2008-03-28 17:10:28,,,,dataset\formal_men_summer\b9e87e44-0266-4dc4-ba15-5c09df860ee6.jpeg
2004-06-05 17:00:56,,,,"dataset\casual_women_winter\I’m A Fashion And Beauty Photographer Based In London, And Here Are Some Of My Works (13 Pics).jpeg"
2012-05-13 04:41:31,,,,dataset\casual_women_summer\451a5458-ce6f-4c11-9aa4-78b4a1acb5c6.jpeg
2001-08-03 05:28:49,,,,dataset\casual_women_winter\Winter Outfits That Are Warm And Cute - Society19.jpeg
2015-03-29 08:01:14,,,,dataset\casual_men_winter\Screenshot_20231230-171032.png
2011-07-19 10:12:04,,,,dataset\casual_men_summer\Screenshot_20231230-170735.png
2011-12-17 20:07:46,,,,dataset\formal_women_summer\fcf95764-c63c-4628-9bce-ab2405b6ef67.jpeg
2016-10-06 02:28:00,,,,dataset\casual_women_winter\10 Cute Back To School Outfits That Are Perfect For The Fall - Society19.jpeg
2020-11-04 16:32:47,,,,dataset\formal_men_summer\Formal Shirt _ Pants Combinations_ Men’s Fashion 2021_ Men’s Attractive Outfits _ Men’s Lifestyle.jpeg
2002-11-12 10:39:29,,,,dataset\casual_women_summer\8 Best Summer Outfits That Show Off Your Legs - Society19.jpeg
2018-03-13 07:40:35,,,,dataset\formal_men_winter\12 Boss Outfits Every Journalist Needs ASAP - Society19.jpeg
2007-10-24 16:18:45,,,,dataset\formal_women_winter\43dd5046-344c-4c75-9bfc-44765e4ae5b6.jpeg
2011-03-03 16:11:08,,,,dataset\formal_men_summer\Effortlessly Chic_ Discover the Hottest Men's Fashion Looks for Summer.jpeg
2014-06-14 00:43:18,,,,dataset\formal_women_summer\6f4d50c9-15b9-4699-979b-cab8e83b033d.jpeg
2017-11-01 03:20:57,,,,dataset\casual_men_winter\Men_s RAF B3 Bomber Flying Pilot WeII Shearling Aviator Fur Coat -Handmade Men_s Brown Sheepskin Leather Fur Jacket - B3 Bomber Leather Coat.jpeg
2010-07-01 23:07:12,,,,dataset\formal_women_summer\My Favorite Places to Buy a Suit - White Collar Glam.jpeg
2004-07-18 16:38:20,,,,dataset\formal_men_winter\WhatsApp Image 2024-01-04 at 10.56.24_7f304680.jpg
2000-11-07 05:28:24,,,,dataset\formal_men_summer\Slim fit cotton suit shirt -  Man _ Mango Man Singapore.jpeg
2005-09-19 12:18:29,,,,dataset\casual_women_winter\66ea120c-df54-4274-bea9-b544e6ee1a06.jpeg
2002-11-17 04:01:03,,,,dataset\formal_men_summer\THE SUIT MEN.jpeg
2019-03-25 11:47:33,,,,dataset\formal_men_winter\WhatsApp Image 2024-01-04 at 10.57.26_3b55821f.jpg
2008-01-09 16:37:19,,,,dataset\casual_men_winter\9f10e893-ef05-4fbb-8fb1-09027f76fdbd.jpeg
2004-04-24 12:17:10,,,Summer,"dataset\beach_men\All About The Canvas – Feel Good, Look Great!.jpeg"
2010-08-29 19:18:18,,,,dataset\casual_men_summer\_Timeless Elegance_ Old Money Striped Shirt Perfect for Any Occasion_.jpeg
2007-05-22 07:52:11,,,,"dataset\formal_men_summer\Khaki pants, blue shirt_ Just great… (1).jpeg"
2020-07-03 06:24:27,,,,dataset\formal_men_summer\52 Best Chinos And Shirt Combinations For Men – Fashion Hombre (1).jpeg
2015-07-30 06:55:54,,,,dataset\casual_women_winter\Screenshot_20240104-131155.png
2020-09-14 12:10:13,,,,dataset\casual_women_summer\Alessandra Ambrosio in RE_DONE Levi’s Leandra Jeans.jpeg
2004-05-26 03:34:01,,,,dataset\casual_men_summer\Screenshot_20240106-234052.png
2010-09-11 13:49:06,,,,dataset\formal_women_winter\Consultoria de Imagem_ Tudo que você precisa saber a respeito!.jpeg
2011-04-19 05:51:08,,,,dataset\casual_women_winter\Screenshot_20240104-133727.png
2013-10-22 09:16:07,,,,dataset\formal_men_summer\Sites-INT-Site.jpeg
2001-05-10 20:03:18,,,,dataset\formal_women_winter\Photos from The Big Picture_ Today_s Hot Photos - E! Online.jpeg
2017-08-21 09:46:44,,,,dataset\casual_men_summer\Screenshot_20231230-170614.png
2004-12-27 08:44:29,,,,dataset\formal_men_summer\c59ef8c4-6c5b-48b4-9494-6498fd8a7d12.jpeg
2011-07-14 09:02:03,,,,dataset\casual_men_summer\Let you wear comfortable summer wear.jpeg
2014-09-05 10:20:13,,,,dataset\formal_men_summer\A moda para quem é de Virgem.jpeg
2008-02-17 16:37:20,,,,dataset\casual_women_summer\Screenshot_20240104-134411.png
2011-02-11 23:18:44,,,,dataset\formal_men_summer\Men Elegant Shirt And Trouser for office wear mens formal shirt and pants for wedding shirt and pants for groomsmen.jpeg
2015-12-19 16:08:57,,,Summer,dataset\beach_men\Moda Praia para Homens de Estilo – Bermudas masculinas.jpeg
2004-12-08 12:13:26,,,,dataset\casual_women_summer\Screenshot_20240104-131825.png
2014-09-11 00:43:38,,,,dataset\casual_men_summer\Copy of Screenshot_20231230-170027.png
2019-01-23 04:34:06,,,,dataset\formal_women_winter\woman suit fashion neck design for suit girl suit woman suit.jpeg
2020-02-05 01:06:52,,,,dataset\casual_men_summer\Screenshot_20240106-234223.png
2018-10-15 10:38:30,,,,dataset\casual_women_summer\Screenshot_20240104-133620.png
2002-02-15 13:14:30,,,,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.58.04_ea8af307.jpg
2006-01-29 02:33:08,,,Summer,dataset\beach_men\e9769da3-4fe0-4eb4-bb8b-d87d15904e63.jpeg
2011-05-02 13:26:09,,,Summer,dataset\beach_men\Summer outfit men.jpeg
2015-07-20 07:05:36,,,,dataset\formal_women_summer\fancy frocks - long maxi design - fancy gown_Blue Fashion - classic blue jeans - Blue Denim - Women.jpeg
2013-11-13 23:31:30,,,,dataset\formal_men_summer\Köp Denz byxor Mörk grå - Oscar Jacobson.jpeg
2011-12-17 22:39:13,,,Winter,dataset\beach_men\Pool Party Or Beach Party Outfit Ideas to Steal Now!.jpeg
